ID,Survey,S,Survey_2,S_2,Dist
85449,2014,411.405,2015,421.665,10.26
85450,2014,285.667,2015,283.195,0
85451,2014,288.508,2015,288.373,0
85452,2014,731.804,2015,781.664,49.86
85453,2014,26.439,2015,212.613,186.174
85454,2014,301.666,2015,301.161,0
85455,2014,296.956,2015,421.083,124.127
85457,2014,210.92,2015,210.68,0
85459,2014,501.744,2015,715.633,213.889
85460,2014,180.219,2015,180.235,0.016
85462,2014,257.68,2015,327.343,69.663
85464,2014,291.762,2015,597.516,305.754
85465,2014,225.898,2015,228.634,2.736
85466,2014,614.005,2015,722.888,108.883
85469,2014,344.927,2015,774.242,429.315
85470,2014,178.726,2015,177.68,0
85471,2014,61.592,2015,61.762,0.17
85472,2014,476.093,2015,475.955,0
85474,2014,482.99,2015,635.084,152.094
85475,2014,757.033,2015,778.537,21.504
85477,2014,419.128,2015,421.956,2.828
85478,2014,416.622,2015,417.026,0.404
85480,2014,177.152,2015,176.334,0
85481,2014,420.409,2015,419.891,0
85482,2014,291.167,2015,381.323,90.156
85483,2014,191.926,2015,191.779,0
85485,2014,226.337,2015,226.49,0.153
85486,2014,204.72,2015,204.443,0
85487,2014,351.731,2015,453.028,101.297
85488,2014,153.954,2015,195.163,41.209
85489,2014,415.184,2015,416.875,1.691
85490,2014,287.064,2015,400.517,113.453
85493,2014,21.944,2015,21.967,0.023
85494,2014,126.803,2015,126.486,0
85495,2014,303.272,2015,302.775,0
85497,2014,244.857,2015,281.045,36.188
85498,2014,30.824,2015,30.941,0.117
85499,2014,225.944,2015,226.025,0.081
85502,2014,13.424,2015,91.183,77.759
85503,2014,275.122,2015,275.122,0
85504,2014,323.282,2015,390.427,67.145
85506,2014,12.292,2015,211.21,198.918
85507,2014,186.56,2015,186.36,0
85510,2014,207.381,2015,207.542,0.161
85512,2014,399.079,2015,782.763,383.684
85515,2014,75.404,2015,192.718,117.314
85516,2014,281.636,2015,282.009,0.373
85517,2014,715.553,2015,716.267,0.714
85518,2014,183.183,2015,182.802,0
85520,2014,275.506,2015,458.498,182.992
85521,2014,702.823,2015,775.765,72.942
85523,2014,418.202,2015,417.608,0
85525,2014,209.036,2015,211.32,2.284
85526,2014,30.377,2015,30.573,0.196
85527,2014,224.491,2015,226.36,1.869
85528,2014,183.49,2015,396.421,212.931
85529,2014,495.363,2015,495.937,0.574
85530,2014,30.98,2015,30.598,0
85531,2014,216.519,2015,215.675,0
85532,2014,284.106,2015,283.732,0
85533,2014,32.929,2015,36.071,3.142
85534,2014,225.184,2015,350.218,125.034
85536,2014,210.71,2015,211.429,0.719
85537,2014,120.562,2015,119.806,0
85538,2014,213.138,2015,212.077,0
85540,2014,192.156,2015,191.779,0
85541,2014,396.248,2015,533.169,136.921
85543,2014,199.761,2015,214.71,14.949
85544,2014,183.183,2015,181.784,0
85546,2014,223.842,2015,224.134,0.292
85548,2014,537.917,2015,538.074,0.157
85550,2014,19.009,2015,234.793,215.784
85551,2014,341.138,2015,456.213,115.075
85552,2014,223.961,2015,250.68,26.719
85553,2014,199.162,2015,190.395,0
85554,2014,239.46,2015,239.538,0.078
85555,2014,355.001,2015,354.98,0
85556,2014,613.796,2015,773.312,159.516
85558,2014,419.455,2015,421.083,1.628
85559,2014,194.274,2015,194.264,0
85560,2014,689.543,2015,784.556,95.013
85563,2014,182.457,2015,181.508,0
85564,2014,469.502,2015,482.641,13.139
85565,2014,805.414,2015,804.275,0
85566,2014,816.68,2015,815.324,0
85567,2014,224.804,2015,341.759,116.955
85568,2014,313.371,2015,313.268,0
85569,2014,174.586,2015,177.152,2.566
85570,2014,413.61,2015,413.633,0.023
85571,2014,187.373,2015,188.157,0.784
85573,2014,375.463,2015,640.144,264.681
85574,2014,395.729,2015,564.182,168.453
85575,2014,186.967,2015,187.398,0.431
85576,2014,792.61,2015,791.895,0
85579,2014,159.328,2015,199.695,40.367
85580,2014,444.511,2015,574.235,129.724
85581,2014,697.061,2015,780.318,83.257
85583,2014,189.373,2015,189.159,0
85584,2014,14.077,2015,206.971,192.894
85585,2014,228.117,2015,272.77,44.653
85588,2014,311.37,2015,311.542,0.172
85590,2014,228.4,2015,228.203,0
85591,2014,580.622,2015,782.763,202.141
85592,2014,209.167,2015,209.076,0
85593,2014,416.394,2015,416.951,0.557
85594,2014,190.2,2015,190.28,0.08
85597,2014,572.518,2015,583.507,10.989
85598,2014,321.848,2015,419.81,97.962
85599,2014,780.45,2015,780.384,0
85600,2014,389.314,2015,556.414,167.1
85601,2014,100.7,2015,100.528,0
85602,2014,268.984,2015,280.527,11.543
85603,2014,396.594,2015,537.969,141.375
85604,2014,297.89,2015,297.645,0
85605,2014,276.955,2015,275.107,0
85606,2014,416.748,2015,418.611,1.863
85609,2014,93.024,2015,93.575,0.551
85610,2014,115.171,2015,114.867,0
85611,2014,522.671,2015,781.606,258.935
85613,2014,203.811,2015,204.958,1.147
85615,2014,362.847,2015,782.763,419.916
85616,2014,113.648,2015,124.448,10.8
85617,2014,242.421,2015,242.537,0.116
85619,2014,222.958,2015,225.505,2.547
85620,2014,126.386,2015,126.052,0
85621,2014,340.841,2015,341.197,0.356
85622,2014,500.137,2015,686.693,186.556
85623,2014,220.723,2015,264.225,43.502
85624,2014,417.634,2015,417.634,0
85625,2014,193.395,2015,194.283,0.888
85626,2014,191.926,2015,191.768,0
85628,2014,182.212,2015,182.802,0.59
85629,2014,191.905,2015,192.009,0.104
85630,2014,14.817,2015,14.946,0.129
85632,2014,214.094,2015,217.245,3.151
85634,2014,393.709,2015,394.425,0.716
85636,2014,340.924,2015,372.197,31.273
85637,2014,544.946,2015,697.427,152.481
85638,2014,309.937,2015,412.819,102.882
85640,2014,117.13,2015,117.349,0.219
85641,2014,199.761,2015,199.742,0
85642,2014,419.782,2015,594.06,174.278
85644,2014,205.932,2015,205.335,0
85645,2014,227.147,2015,397.89,170.743
85647,2014,282.662,2015,281.595,0
85648,2014,203.329,2015,203.026,0
85649,2014,126.803,2015,204.453,77.65
85650,2014,808.36,2015,807.282,0
85652,2014,283.796,2015,284.682,0.886
85654,2014,658.68,2015,686.792,28.112
85658,2014,384.131,2015,461.513,77.382
85659,2014,753.54,2015,766.264,12.724
85660,2014,604.298,2015,780.846,176.548
85661,2014,677.118,2015,784.845,107.727
85663,2014,210.31,2015,210.91,0.6
85665,2014,28.668,2015,28.874,0.206
85667,2014,360.239,2015,366.928,6.689
85668,2014,568.151,2015,822.829,254.678
85669,2014,386.406,2015,451.073,64.667
85673,2014,413.24,2015,413.68,0.44
85674,2014,212.514,2015,212.514,0
85675,2014,198.67,2015,198.349,0
85676,2014,355.953,2015,687.971,332.018
85677,2014,209.678,2015,210.37,0.692
85678,2014,342.144,2015,375.418,33.274
